split,low_file,high_file,low_raw_min,low_raw_max,low_raw_mean,low_raw_p99,high_raw_min,high_raw_max,high_raw_mean,high_raw_p99,max_ratio_high_over_low,mean_ratio_high_over_low,p99_ratio_high_over_low,low_norm_mean,high_norm_mean,raw_pearson_correlation,norm_pearson_correlation,normalized_mae,normalized_rmse
Train,Train_064_LOW.bin,Train_064_HIGH.bin,0.0,2305.0,86.90061950683594,250.0,0.0,20668.0,180.7134552001953,1891.0,8.966594360047868,2.079541621279055,7.563999999697439,0.03770092502236366,0.008743629790842533,0.5001116321459789,0.5001116320968124,0.030204162001609802,0.03474791720509529
Train,Train_065_LOW.bin,Train_065_HIGH.bin,0.0,1072.0,80.67980194091797,184.0,0.0,11630.0,127.7749252319336,900.0,10.848880596913725,1.5837287913729168,4.891304347560255,0.07526105642318726,0.010986674576997757,0.20253984917696605,0.20253984900845887,0.06484764069318771,0.07284461706876755
Train,Train_066_LOW.bin,Train_066_HIGH.bin,0.0,6984.0,83.44168090820312,227.0,0.0,38123.0,181.0001220703125,1911.0,5.458619702168588,2.1691811583678997,8.418502202272313,0.011947553604841232,0.004747801460325718,0.5186721084104925,0.5186721085248052,0.009036186151206493,0.011380082927644253
Train,Train_067_LOW.bin,Train_067_HIGH.bin,0.0,1341.0,82.52823638916016,196.0,0.0,9445.0,129.6190643310547,927.0,7.04325130494375,1.5706026202248247,4.7295918364933875,0.06154228001832962,0.013723562471568584,0.3098552671436122,0.30985526710611283,0.04921336472034454,0.05640095844864845
Train,Train_068_LOW.bin,Train_068_HIGH.bin,0.0,1894.0,83.96223449707031,206.0,0.0,9413.0,140.3340301513672,1036.0,4.969904963014943,1.6713946570770448,5.029126213348101,0.04433060809969902,0.014908558689057827,0.3966705443917843,0.3966705442786177,0.03213249891996384,0.03767604008316994
Train,Train_069_LOW.bin,Train_069_HIGH.bin,0.0,7725.0,87.58012390136719,219.0,0.0,35217.0,125.23637390136719,873.0,4.558834951450409,1.4299634244421586,3.986301369680991,0.011337246745824814,0.003556131850928068,0.35892097749813057,0.3589209771421473,0.008383462205529213,0.009980153292417526
Train,Train_070_LOW.bin,Train_070_HIGH.bin,0.0,2006.0,85.6184310913086,237.0,0.0,30626.0,155.0691375732422,1306.0,15.267198404709536,1.8111653715045957,5.510548522974238,0.042681265622377396,0.005063311196863651,0.4643878628829044,0.4643878628791599,0.03775519132614136,0.04318777099251747
Train,Train_071_LOW.bin,Train_071_HIGH.bin,0.0,2396.0,87.01667022705078,224.0,0.0,19991.0,150.72666931152344,1160.0,8.343489148546146,1.7321585496309375,5.178571428340242,0.03631748631596565,0.007539727725088596,0.4960088401615843,0.496008840231636,0.029276525601744652,0.033546723425388336
Train,Train_072_LOW.bin,Train_072_HIGH.bin,0.0,4115.0,83.86444091796875,201.0,0.0,27922.0,117.65492248535156,878.0,6.785419198039404,1.4029178658259405,4.368159203762778,0.020380176603794098,0.004213703330606222,0.12431014826960317,0.12431014847651889,0.016901196911931038,0.019711347296833992
Train,Train_073_LOW.bin,Train_073_HIGH.bin,0.0,1495.0,83.62342834472656,221.0,0.0,10466.0,155.12252807617188,1318.0,7.000668896274243,1.8550127772584206,5.9638009047075204,0.05593544989824295,0.014821573160588741,0.44705616236107587,0.4470561611556054,0.04317858815193176,0.04981512203812599
Train,Train_074_LOW.bin,Train_074_HIGH.bin,0.0,1233.0,84.56818389892578,212.0,0.0,26072.0,138.63540649414062,1115.0,21.145174371280252,1.6393329037719622,5.259433962016065,0.06858732551336288,0.005317415576428175,0.4096598837264131,0.4096598838074132,0.06330469250679016,0.07093598693609238
Train,Train_075_LOW.bin,Train_075_HIGH.bin,0.0,7923.0,81.57833862304688,207.0,0.0,35086.0,138.73727416992188,1217.0,4.4283730909952945,1.7006631477748713,5.879227052856076,0.010296394117176533,0.003954199608415365,0.3501442001784652,0.3501441994171002,0.007667214144021273,0.010018188506364822
Train,Train_076_LOW.bin,Train_076_HIGH.bin,0.0,1798.0,80.62886047363281,189.0,0.0,13922.0,124.97701263427734,921.0,7.743047830880184,1.5500282638825953,4.8730158727580415,0.044843729585409164,0.008976944722235203,0.25739013270361755,0.2573901326446034,0.036786239594221115,0.041895486414432526
Train,Train_077_LOW.bin,Train_077_HIGH.bin,0.0,1638.0,87.0887222290039,262.0,0.0,19750.0,183.85264587402344,1957.0,12.057387057313449,2.111095916293998,7.469465648569868,0.053167674690485,0.00930901151150465,0.45309471743126595,0.45309471731619694,0.044953323900699615,0.052046410739421844
Train,Train_078_LOW.bin,Train_078_HIGH.bin,0.0,2474.0,82.96144104003906,194.0,0.0,16868.0,123.22482299804688,907.0,6.818108326569046,1.4853264533305603,4.67525773171777,0.03353336453437805,0.007305235136300325,0.32575267579502465,0.3257526758957273,0.027049649506807327,0.030975842848420143
Train,Train_079_LOW.bin,Train_079_HIGH.bin,0.0,1387.0,82.57264709472656,195.0,0.0,15620.0,138.7154541015625,1112.0,11.261715933588597,1.679920154741197,5.702564102271663,0.059533361345529556,0.008880632929503918,0.291598971891901,0.291598971687125,0.051230818033218384,0.0576733760535717
Train,Train_080_LOW.bin,Train_080_HIGH.bin,0.0,5553.0,83.46098327636719,218.0,0.0,31959.0,116.93516540527344,726.0,5.755267423004223,1.4010758177153426,3.330275229205033,0.015029878355562687,0.0036589133087545633,0.18025613034906496,0.18025613039048466,0.01184016838669777,0.013995697721838951
Train,Train_081_LOW.bin,Train_081_HIGH.bin,0.0,2550.0,88.2445068359375,215.0,0.0,19387.0,170.44845581054688,1705.0,7.602745098009401,1.9315474912010775,7.930232557770687,0.03460574522614479,0.00879188533872366,0.2889258046874835,0.2889258048970083,0.028200088068842888,0.03288177028298378
Train,Train_082_LOW.bin,Train_082_HIGH.bin,0.0,1197.0,80.0903091430664,184.0,0.0,17208.0,129.41375732421875,878.0,14.375939849503961,1.6158478933685563,4.771739130175448,0.06690910458564758,0.007520562037825584,0.19564353643968946,0.19564353659281625,0.05967411398887634,0.0667760819196701
Train,Train_083_LOW.bin,Train_083_HIGH.bin,0.0,1954.0,80.87818908691406,186.0,0.0,12423.0,119.58192443847656,821.0,6.357727737940851,1.4785435452218758,4.413978494386345,0.0413910411298275,0.00962583813816309,0.24190188726033374,0.24190188703987708,0.03281330317258835,0.03758113458752632
Train,Train_084_LOW.bin,Train_084_HIGH.bin,0.0,3059.0,84.25420379638672,207.0,0.0,20591.0,137.10986328125,998.0,6.731284733551059,1.627335575994805,4.821256038414432,0.027543071657419205,0.0066587249748408794,0.37868398214628946,0.3786839820201919,0.02151397056877613,0.024674808606505394
Train,Train_085_LOW.bin,Train_085_HIGH.bin,0.0,2194.0,82.6739501953125,188.0,0.0,11305.0,126.93123626708984,877.0,5.152689152209879,1.5353232300122204,4.664893616773144,0.037681907415390015,0.011227879673242569,0.19782104202458853,0.19782104163494732,0.02857445925474167,0.03353835269808769
Train,Train_086_LOW.bin,Train_086_HIGH.bin,0.0,1231.0,83.75841522216797,207.0,0.0,7778.0,149.10546875,1201.0,6.31844029239384,1.780184932304391,5.801932366869472,0.06804098188877106,0.019170155748724937,0.40472139179885597,0.4047213921200931,0.051572784781455994,0.05950181558728218
Train,Train_087_LOW.bin,Train_087_HIGH.bin,0.0,2047.0,84.03915405273438,193.0,0.0,22825.0,122.88314056396484,922.0,11.150464093741327,1.4622129641171047,4.777202072291336,0.04105483740568161,0.0053837052546441555,0.22780093547729546,0.2278009357699521,0.035952482372522354,0.04024370387196541
Train,Train_088_LOW.bin,Train_088_HIGH.bin,0.0,1584.0,86.95716094970703,222.0,0.0,14238.0,143.2035675048828,1164.0,8.988636363579618,1.6468289204064337,5.243243243007061,0.05489712581038475,0.0100578423589468,0.4047471108688095,0.4047471112954512,0.04558372497558594,0.05182737484574318
Train,Train_089_LOW.bin,Train_089_HIGH.bin,0.0,2018.0,84.59805297851562,199.0,0.0,26604.0,121.37991333007812,763.0,13.18334985127263,1.4347837691554879,3.8341708540786845,0.04192175343632698,0.004562456626445055,0.31324670090131895,0.31324670031884083,0.03741839528083801,0.04194166511297226
Train,Train_090_LOW.bin,Train_090_HIGH.bin,0.0,2066.0,85.93721008300781,247.0,0.0,19196.0,180.73532104492188,1878.0,9.291384317476808,2.103109012374457,7.603238866088938,0.041595958173274994,0.009415257722139359,0.3236065117027301,0.3236065114352237,0.03448053076863289,0.04113281890749931
Train,Train_091_LOW.bin,Train_091_HIGH.bin,0.0,3399.0,79.72083282470703,178.0,0.0,21379.0,116.09024810791016,703.0,6.289791115015329,1.4562096754384313,3.9494382020253123,0.023454228416085243,0.005430099554359913,0.13505845146113074,0.13505845129117672,0.01858309656381607,0.02131498232483864
Train,Train_092_LOW.bin,Train_092_HIGH.bin,0.0,2132.0,90.07697296142578,230.0,0.0,25621.0,143.8983154296875,1113.0,12.017354596566523,1.5975038978644958,4.839130434572212,0.04224999248981476,0.005616429727524519,0.49064729981560007,0.4906472998167739,0.0367438979446888,0.04164188355207443
Train,Train_093_LOW.bin,Train_093_HIGH.bin,0.0,1532.0,83.61046600341797,227.0,0.0,20638.0,158.7432403564453,1567.0,13.471279373280215,1.8986048987093302,6.903083700136428,0.05457605421543121,0.007691789884120226,0.48637816982260396,0.4863781694936308,0.047211337834596634,0.053529150784015656
Train,Train_094_LOW.bin,Train_094_HIGH.bin,0.0,2270.0,88.7590560913086,224.0,0.0,19457.0,151.17709350585938,1173.0,8.57136563872876,1.7032300719073392,5.236607142623366,0.03910089284181595,0.007769797462970018,0.41249668664465666,0.4124966857581949,0.03180140256881714,0.036318473517894745
Train,Train_095_LOW.bin,Train_095_HIGH.bin,0.0,1727.0,83.94954681396484,205.0,0.0,17069.0,135.0380401611328,1003.0,9.88361320202731,1.6085618716238725,4.8926829265906004,0.048610053956508636,0.007911291904747486,0.3844152494508504,0.38441524983249203,0.04100107029080391,0.04628373682498932
Train,Train_096_LOW.bin,Train_096_HIGH.bin,0.0,1804.0,86.86713409423828,208.0,0.0,24086.0,132.8610382080078,929.0,13.351441241611134,1.5294741743013884,4.4663461536314255,0.04815249890089035,0.005516107194125652,0.3264767833505915,0.3264767838623933,0.04272498935461044,0.047914598137140274
Train,Train_097_LOW.bin,Train_097_HIGH.bin,0.0,1148.0,81.50444793701172,194.0,0.0,9361.0,127.44497680664062,889.0,8.154181184597961,1.56365670852094,4.582474226567913,0.07099694013595581,0.013614460825920105,0.2752777769154105,0.2752777767114611,0.058343660086393356,0.06653965264558792
Train,Train_098_LOW.bin,Train_098_HIGH.bin,0.0,2981.0,88.28778839111328,216.0,0.0,22747.0,141.21104431152344,1027.0,7.630660852037469,1.5994402721921939,4.754629629409508,0.02961684577167034,0.006207894533872604,0.3682795852947623,0.36827958530972443,0.023774050176143646,0.027132444083690643
Train,Train_099_LOW.bin,Train_099_HIGH.bin,0.0,1337.0,84.98583221435547,218.0,0.0,24512.0,145.54217529296875,1201.0,18.33358264758165,1.7125463325316346,5.509174311673891,0.06356460601091385,0.005937587935477495,0.4373105256596293,0.4373105254100249,0.057691540569067,0.0648367628455162
Train,Train_100_LOW.bin,Train_100_HIGH.bin,0.0,1615.0,85.0785903930664,219.0,0.0,15281.0,142.700439453125,1278.0,9.461919504585376,1.6772779000812148,5.835616438089698,0.05268026143312454,0.009338433854281902,0.289572907146608,0.2895729072609064,0.044650278985500336,0.05143549665808678
Train,Train_101_LOW.bin,Train_101_HIGH.bin,0.0,3319.0,84.0978775024414,247.0,0.0,16812.0,164.99415588378906,1670.0,5.065381138881997,1.9619300838999165,6.761133602965136,0.025338320061564445,0.009814062155783176,0.5689584790593787,0.5689584792327015,0.018656449392437935,0.023962249979376793
Train,Train_102_LOW.bin,Train_102_HIGH.bin,0.0,2663.0,84.26293182373047,193.0,0.0,12641.0,122.23823547363281,826.0,4.74690199021875,1.4506762678853389,4.279792745892238,0.031642112880945206,0.00967000238597393,0.17026866417055883,0.17026866384615674,0.023885756731033325,0.028324510902166367
Train,Train_103_LOW.bin,Train_103_HIGH.bin,0.0,2070.0,84.3353271484375,222.0,0.0,13715.0,139.11517333984375,1191.0,6.625603864702292,1.6495480367141222,5.364864864623204,0.04074174910783768,0.010143294930458069,0.4531530314767647,0.4531530309397645,0.03198317810893059,0.03718016669154167
Train,Train_104_LOW.bin,Train_104_HIGH.bin,0.0,5053.0,89.52013397216797,224.0,0.0,31831.0,150.81228637695312,1193.0,6.2994260835022775,1.6846744935278393,5.325892856905094,0.017716221511363983,0.0047379061579704285,0.2833333265576908,0.28333332659340366,0.014013470150530338,0.016837289556860924
Train,Train_105_LOW.bin,Train_105_HIGH.bin,0.0,4729.0,85.51009368896484,216.0,0.0,36131.0,137.95896911621094,1106.0,7.640304504107338,1.613364728635317,5.120370370133316,0.018082039430737495,0.0038183059077709913,0.4330382482351921,0.43303824789902523,0.014572368003427982,0.016712557524442673
Train,Train_106_LOW.bin,Train_106_HIGH.bin,0.0,1294.0,81.91770935058594,193.0,0.0,13160.0,143.32000732421875,1169.0,10.170015455871948,1.7495607292112108,6.056994818339016,0.06330578774213791,0.01089057419449091,0.3402095229827959,0.3402095233033676,0.053257592022418976,0.06006651744246483
Train,Train_107_LOW.bin,Train_107_HIGH.bin,0.0,3744.0,85.30093383789062,248.0,0.0,17590.0,175.12254333496094,1919.0,4.6981837606712125,2.052996789545599,7.737903225494439,0.02278340980410576,0.009955796413123608,0.20908365869115428,0.20908365829140665,0.01811465620994568,0.028207676485180855
Train,Train_108_LOW.bin,Train_108_HIGH.bin,0.0,1242.0,82.42424774169922,222.0,0.0,21340.0,172.06314086914062,1741.0,17.181964573130582,2.0875306182651023,7.842342341989084,0.06636418402194977,0.008062941022217274,0.4182661120811121,0.4182661120330704,0.05865082889795303,0.0663507804274559
Train,Train_109_LOW.bin,Train_109_HIGH.bin,0.0,1399.0,84.85964965820312,213.0,0.0,10448.0,125.49365234375,840.0,7.4681915653504785,1.4788377377755357,3.943661971645837,0.06065740808844566,0.012011251412332058,0.19407469608420955,0.19407469562694685,0.049912746995687485,0.05795252323150635
Train,Train_110_LOW.bin,Train_110_HIGH.bin,0.0,1988.0,83.3699722290039,225.0,0.0,12557.0,133.66554260253906,1030.0,6.31639839031028,1.603281601430171,4.577777777574321,0.041936662048101425,0.010644703172147274,0.3212442446310378,0.3212442449064847,0.03285892307758331,0.038692671805620193
Train,Train_111_LOW.bin,Train_111_HIGH.bin,0.0,3551.0,83.61595153808594,230.0,0.0,33885.0,176.655517578125,1767.0,9.542382427458344,2.1127011569859824,7.682608695318147,0.023547152057290077,0.00521337753161788,0.3867300684953564,0.3867300682276447,0.019293101504445076,0.022367075085639954
Train,Train_112_LOW.bin,Train_112_HIGH.bin,0.0,895.0,83.89976501464844,208.0,0.0,6252.0,123.09337615966797,748.0,6.9854748602571455,1.4671480441393974,3.596153845980954,0.09374278783798218,0.019688626751303673,0.19425757268460103,0.19425757262246332,0.07542809844017029,0.08727075904607773
Train,Train_113_LOW.bin,Train_113_HIGH.bin,0.0,3055.0,86.69566345214844,218.0,0.0,17158.0,157.66482543945312,1455.0,5.616366612092909,1.8186010596515019,6.674311926299343,0.028378287330269814,0.009189007803797722,0.4780108515640724,0.4780108512077159,0.02134070172905922,0.02515561506152153
Train,Train_114_LOW.bin,Train_114_HIGH.bin,0.0,965.0,82.39759063720703,194.0,0.0,11022.0,138.1587677001953,1075.0,11.421761657912727,1.6767331012351439,5.541237113116431,0.0853860080242157,0.012534825131297112,0.30984014787954406,0.30984014801904064,0.07340925186872482,0.08239876478910446
Train,Train_115_LOW.bin,Train_115_HIGH.bin,0.0,2199.0,87.35665130615234,218.0,0.0,11552.0,144.4407958984375,1065.0,5.253296953136639,1.6534607694117305,4.885321100693334,0.03972563147544861,0.012503532692790031,0.41714446863520294,0.41714446895744894,0.029309509322047234,0.03452437371015549
Train,Train_116_LOW.bin,Train_116_HIGH.bin,0.0,3721.0,87.6048812866211,242.0,0.0,32147.0,182.0261688232422,1862.0,8.639344262271864,2.0778085208165553,7.694214875715115,0.0235433429479599,0.005662307608872652,0.29619859998140075,0.2961985998421534,0.01935458928346634,0.022783061489462852
Train,Train_117_LOW.bin,Train_117_HIGH.bin,0.0,1586.0,83.09467315673828,202.0,0.0,13095.0,139.44482421875,1157.0,8.256620428699517,1.6781439640413431,5.727722771993677,0.05239270627498627,0.010648693889379501,0.2686160646954061,0.2686160647063054,0.04338905215263367,0.050055358558893204
Train,Train_118_LOW.bin,Train_118_HIGH.bin,0.0,5910.0,84.34938049316406,201.0,0.0,30393.0,128.0298309326172,894.0,5.142639593899928,1.5178514669448535,4.447761193808569,0.014272328466176987,0.004212476313114166,0.2993828470793133,0.29938284695827316,0.010688151232898235,0.012584846466779709
Train,Train_119_LOW.bin,Train_119_HIGH.bin,0.0,1911.0,85.21302795410156,211.0,0.0,13350.0,137.34812927246094,1094.0,6.9858712715490014,1.6118207808590348,5.184834122977022,0.04459080100059509,0.010288269259035587,0.41056102338841743,0.41056102355237717,0.03531288355588913,0.040358591824769974
Train,Train_120_LOW.bin,Train_120_HIGH.bin,0.0,2463.0,86.67082214355469,204.0,0.0,32658.0,130.66639709472656,943.0,13.259439707619736,1.5076169101433574,4.622549019381247,0.03518911451101303,0.0040010493248701096,0.25287548354027867,0.25287548327891385,0.03132835403084755,0.03511732071638107
Train,Train_121_LOW.bin,Train_121_HIGH.bin,0.0,1806.0,85.95915985107422,252.0,0.0,15623.0,163.50225830078125,1669.0,8.65060908079374,1.902092325762966,6.623015872753054,0.04759649187326431,0.010465488769114017,0.47329745908551013,0.4732974591820915,0.03890164569020271,0.04569663852453232
Train,Train_122_LOW.bin,Train_122_HIGH.bin,0.0,1627.0,87.39652252197266,230.0,0.0,9453.0,147.37918090820312,1232.0,5.810079901623786,1.6863277466707758,5.356521738897542,0.05371645465493202,0.0155907291918993,0.36262244753572215,0.3626224488400457,0.041257165372371674,0.048617005348205566
Train,Train_123_LOW.bin,Train_123_HIGH.bin,0.0,1512.0,83.9791259765625,215.0,0.0,12696.0,121.60408782958984,816.0,8.396825396769863,1.448027547334176,3.7953488370327744,0.055541735142469406,0.009578141383826733,0.39556958020257277,0.3955695795599554,0.046223510056734085,0.05292659252882004
Train,Train_124_LOW.bin,Train_124_HIGH.bin,0.0,7551.0,92.08831024169922,224.0,0.0,28398.0,133.3807373046875,940.0,3.760826380606859,1.448400312049665,4.19642857124123,0.01219551544636488,0.004696838557720184,0.3459157940442927,0.3459157949272895,0.008529409766197205,0.0103219635784626
Train,Train_125_LOW.bin,Train_125_HIGH.bin,0.0,2323.0,86.32106018066406,226.0,0.0,35500.0,150.29364013671875,1144.0,15.281962978840802,1.7411004893215336,5.061946902430887,0.03715922683477402,0.00423362385481596,0.4679468158306405,0.467946815384155,0.03298574686050415,0.037498656660318375
Train,Train_126_LOW.bin,Train_126_HIGH.bin,0.0,1531.0,85.6146469116211,228.0,0.0,13108.0,150.95651245117188,1243.0,8.56172436310541,1.7632089587354167,5.4517543857258,0.05592072755098343,0.011516357772052288,0.47902270024509436,0.47902269999520963,0.045267608016729355,0.0516933873295784
Train,Train_127_LOW.bin,Train_127_HIGH.bin,0.0,4294.0,89.870849609375,226.0,0.0,37389.0,158.41650390625,1307.0,8.707265952471571,1.7627128771696563,5.783185840452071,0.020929398015141487,0.004236982669681311,0.4666314894590087,0.46663148935542387,0.017085429280996323,0.0195319801568985
Train,Train_128_LOW.bin,Train_128_HIGH.bin,0.0,3984.0,82.97821044921875,208.0,0.0,43585.0,148.15853881835938,1392.0,10.940010040133183,1.7855113770039035,6.692307691985946,0.02082786336541176,0.0033992992248386145,0.30773898029831265,0.3077389800353682,0.01782974787056446,0.020291993394494057
Train,Train_129_LOW.bin,Train_129_HIGH.bin,0.0,2231.0,88.0300064086914,203.0,0.0,15032.0,130.8004913330078,941.0,6.737785746271906,1.4858625672579182,4.635467980067218,0.03945763781666756,0.008701466023921967,0.2677350457803205,0.2677350456807308,0.031677354127168655,0.036146584898233414
