split,quality,file_name,raw_min,raw_max,raw_mean,raw_std,raw_median,raw_p90,raw_p95,raw_p99,raw_p99_5,raw_p99_9,zero_ratio,norm_min,norm_max,norm_mean,norm_std,norm_median,norm_p95,norm_p99,norm_p99_9
Train,LOW,Train_086_LOW.bin,0.0,1231.0,83.75841522216797,41.241249084472656,79.0,132.0,152.0,207.0,249.0,379.0,0.013603759765625,0.0,1.0,0.06804098188877106,0.03350222110748291,0.06417546421289444,0.12347684800624847,0.1681559681892395,0.307879775762558
Train,HIGH,Train_086_HIGH.bin,0.0,7778.0,149.10546875,222.7317352294922,95.0,259.0,448.0,1201.0,1612.0,2534.0,0.01360361328125,0.0,1.0,0.019170155748724937,0.02863612398505211,0.012213937006890774,0.057598356157541275,0.15440987050533295,0.3257907032966614
Train,LOW,Train_087_LOW.bin,0.0,2047.0,84.03915405273438,38.531829833984375,80.0,132.0,150.0,193.0,215.0,300.0,0.01360361328125,0.0,1.0,0.04105483740568161,0.018823573365807533,0.03908158466219902,0.07327796518802643,0.09428431838750839,0.14655593037605286
Train,HIGH,Train_087_HIGH.bin,0.0,22825.0,122.88314056396484,179.3233184814453,86.0,187.0,310.0,922.0,1289.0,2201.0,0.0136037109375,0.0,1.0,0.0053837052546441555,0.007856449112296104,0.0037677984219044447,0.013581599108874798,0.04039430618286133,0.09642935544252396
Train,LOW,Train_088_LOW.bin,0.0,1584.0,86.95716094970703,44.338951110839844,81.0,137.0,158.0,222.0,272.0,429.0,0.01360361328125,0.0,1.0,0.05489712581038475,0.027991782873868942,0.05113636329770088,0.09974747151136398,0.1401515156030655,0.2708333432674408
Train,HIGH,Train_088_HIGH.bin,0.0,14238.0,143.2035675048828,228.61410522460938,91.0,234.0,428.0,1164.0,1585.0,2661.0,0.01360361328125,0.0,1.0,0.0100578423589468,0.016056613996624947,0.006391346920281649,0.030060401186347008,0.08175305277109146,0.1868942230939865
Train,LOW,Train_089_LOW.bin,0.0,2018.0,84.59805297851562,40.582820892333984,80.0,134.0,153.0,199.0,225.0,334.0,0.01360361328125,0.0,1.0,0.04192175343632698,0.020110419020056725,0.03964320942759514,0.07581764459609985,0.09861248731613159,0.1655104011297226
Train,HIGH,Train_089_HIGH.bin,0.0,26604.0,121.37991333007812,153.13525390625,91.0,190.0,296.0,763.0,1028.0,1816.0,0.013603564453125,0.0,1.0,0.004562456626445055,0.005756101105362177,0.003420538268983364,0.011126146651804447,0.028679898008704185,0.06826040893793106
Train,LOW,Train_090_LOW.bin,0.0,2066.0,85.93721008300781,49.8568115234375,79.0,136.0,159.0,247.0,324.0,552.0,0.013603662109375,0.0,1.0,0.041595958173274994,0.024132048711180687,0.03823814168572426,0.07696031033992767,0.11955469846725464,0.26718297600746155
Train,HIGH,Train_090_HIGH.bin,0.0,19196.0,180.73532104492188,373.3862609863281,97.0,286.0,587.0,1878.0,2608.0,4565.0,0.013603564453125,0.0,1.0,0.009415257722139359,0.019451254978775978,0.00505313603207469,0.03057928755879402,0.09783288091421127,0.237809956073761
Train,LOW,Train_091_LOW.bin,0.0,3399.0,79.72083282470703,35.544273376464844,76.0,126.0,142.0,178.0,194.0,237.0,0.01360361328125,0.0,1.0,0.023454228416085243,0.010457273572683334,0.022359518334269524,0.04177699238061905,0.052368342876434326,0.06972639262676239
Train,HIGH,Train_091_HIGH.bin,0.0,21379.0,116.09024810791016,130.7811279296875,90.0,179.0,269.0,703.0,936.0,1522.0,0.013603564453125,0.0,1.0,0.005430099554359913,0.00611727312207222,0.004209738690406084,0.012582440860569477,0.03288273513317108,0.07119135558605194
Train,LOW,Train_092_LOW.bin,0.0,2132.0,90.07697296142578,48.11048126220703,84.0,143.0,165.0,230.0,278.0,491.0,0.013603662109375,0.0,1.0,0.04224999248981476,0.022565897554159164,0.03939962387084961,0.07739212363958359,0.10787992179393768,0.2303001880645752
Train,HIGH,Train_092_HIGH.bin,0.0,25621.0,143.8983154296875,235.62744140625,95.0,225.0,398.0,1113.0,1545.0,2982.0,0.013603515625,0.0,1.0,0.005616429727524519,0.00919665489345789,0.003707895753905177,0.015534131787717342,0.04344092682003975,0.11638890206813812
Train,LOW,Train_093_LOW.bin,0.0,1532.0,83.61046600341797,45.24592971801758,77.0,133.0,155.0,227.0,282.0,454.0,0.01360361328125,0.0,1.0,0.05457605421543121,0.02953389659523964,0.05026109516620636,0.10117493569850922,0.1481723189353943,0.2963446378707886
Train,HIGH,Train_093_HIGH.bin,0.0,20638.0,158.7432403564453,303.3773193359375,90.0,232.0,545.0,1567.0,2103.0,3501.0,0.013603515625,0.0,1.0,0.007691789884120226,0.014699944294989109,0.004360887687653303,0.026407597586512566,0.07592789828777313,0.169638529419899
Train,LOW,Train_094_LOW.bin,0.0,2270.0,88.7590560913086,45.02549362182617,83.0,141.0,163.0,224.0,264.0,416.0,0.013603515625,0.0,1.0,0.03910089284181595,0.019835028797388077,0.03656387701630592,0.0718061700463295,0.09867841750383377,0.18325991928577423
Train,HIGH,Train_094_HIGH.bin,0.0,19457.0,151.17709350585938,229.32415771484375,98.0,251.0,449.0,1173.0,1565.0,2677.0,0.013603564453125,0.0,1.0,0.007769797462970018,0.011786208488047123,0.005036747548729181,0.023076526820659637,0.060286786407232285,0.13758544623851776
Train,LOW,Train_095_LOW.bin,0.0,1727.0,83.94954681396484,41.0329475402832,79.0,133.0,152.0,205.0,240.0,363.0,0.013603759765625,0.0,1.0,0.048610053956508636,0.023759668692946434,0.04574406519532204,0.0880138948559761,0.1187029555439949,0.21019108593463898
Train,HIGH,Train_095_HIGH.bin,0.0,17069.0,135.0380401611328,191.9615478515625,91.0,225.0,384.0,1003.0,1346.0,2253.0,0.013603515625,0.0,1.0,0.007911291904747486,0.011246214620769024,0.005331302527338266,0.022496923804283142,0.05876149609684944,0.13199366629123688
Train,LOW,Train_096_LOW.bin,0.0,1804.0,86.86713409423828,41.791934967041016,82.0,138.0,158.0,208.0,236.0,343.0,0.013603662109375,0.0,1.0,0.04815249890089035,0.023166270926594734,0.04545454680919647,0.08758314698934555,0.11529933661222458,0.19013303518295288
Train,HIGH,Train_096_HIGH.bin,0.0,24086.0,132.8610382080078,181.51930236816406,92.0,216.0,373.0,929.0,1217.0,2064.0,0.01360361328125,0.0,1.0,0.005516107194125652,0.007536302786320448,0.0038196463137865067,0.015486174263060093,0.03857012465596199,0.08569293469190598
Train,LOW,Train_097_LOW.bin,0.0,1148.0,81.50444793701172,38.527069091796875,77.0,130.0,149.0,194.0,216.0,291.0,0.013603662109375,0.0,1.0,0.07099694013595581,0.03356018662452698,0.06707317382097244,0.12979094684123993,0.16898955404758453,0.253484308719635
Train,HIGH,Train_097_HIGH.bin,0.0,9361.0,127.44497680664062,179.20614624023438,90.0,202.0,323.0,889.0,1237.0,2286.0,0.01360361328125,0.0,1.0,0.013614460825920105,0.019143907353281975,0.009614357724785805,0.034504860639572144,0.09496848285198212,0.24420468509197235
Train,LOW,Train_098_LOW.bin,0.0,2981.0,88.28778839111328,42.853336334228516,83.0,140.0,161.0,216.0,248.0,357.0,0.01360361328125,0.0,1.0,0.02961684577167034,0.01437548641115427,0.02784300595521927,0.05400872230529785,0.0724589079618454,0.1197584718465805
Train,HIGH,Train_098_HIGH.bin,0.0,22747.0,141.21104431152344,192.687255859375,96.0,231.0,414.0,1027.0,1330.0,2072.0,0.013603662109375,0.0,1.0,0.006207894533872604,0.00847089383751154,0.004220336675643921,0.01820020191371441,0.0451488122344017,0.09108893573284149
Train,LOW,Train_099_LOW.bin,0.0,1337.0,84.98583221435547,43.630130767822266,79.0,134.0,154.0,218.0,269.0,423.0,0.013603515625,0.0,1.0,0.06356460601091385,0.032632872462272644,0.05908751115202904,0.11518324911594391,0.16305160522460938,0.31637996435165405
Train,HIGH,Train_099_HIGH.bin,0.0,24512.0,145.54217529296875,231.48287963867188,91.0,243.0,446.0,1201.0,1621.0,2676.0,0.013603564453125,0.0,1.0,0.005937587935477495,0.009443654678761959,0.003712467383593321,0.018195169046521187,0.04899641126394272,0.10917101800441742
Train,LOW,Train_100_LOW.bin,0.0,1615.0,85.0785903930664,43.99936294555664,79.0,135.0,157.0,219.0,258.0,412.0,0.013603515625,0.0,1.0,0.05268026143312454,0.027244193479418755,0.04891640692949295,0.09721362590789795,0.13560371100902557,0.2551083564758301
Train,HIGH,Train_100_HIGH.bin,0.0,15281.0,142.700439453125,264.4848937988281,90.0,208.0,388.0,1278.0,1827.0,3361.0,0.013603564453125,0.0,1.0,0.009338433854281902,0.017308088019490242,0.005889666732400656,0.02539100870490074,0.08363326638936996,0.21994633972644806
Train,LOW,Train_101_LOW.bin,0.0,3319.0,84.0978775024414,53.26752853393555,76.0,132.0,156.0,247.0,340.0,651.0,0.013603515625,0.0,1.0,0.025338320061564445,0.01604926772415638,0.022898463532328606,0.04700211063027382,0.0744200050830841,0.19614341855049133
Train,HIGH,Train_101_HIGH.bin,0.0,16812.0,164.99415588378906,366.73419189453125,94.0,251.0,458.0,1670.0,2565.0,4965.0,0.01360361328125,0.0,1.0,0.009814062155783176,0.02181382291018963,0.00559124443680048,0.027242446318268776,0.09933380782604218,0.29532477259635925
Train,LOW,Train_102_LOW.bin,0.0,2663.0,84.26293182373047,38.4860725402832,80.0,133.0,151.0,193.0,212.0,277.0,0.013603564453125,0.0,1.0,0.031642112880945206,0.01445215567946434,0.03004130721092224,0.05670296773314476,0.0724746510386467,0.10401802510023117
Train,HIGH,Train_102_HIGH.bin,0.0,12641.0,122.23823547363281,167.64065551757812,90.0,183.0,282.0,826.0,1171.0,2184.0,0.013603564453125,0.0,1.0,0.00967000238597393,0.013261665590107441,0.00711969006806612,0.022308360785245895,0.06534293293952942,0.1727711409330368
Train,LOW,Train_103_LOW.bin,0.0,2070.0,84.3353271484375,46.14543914794922,78.0,132.0,152.0,222.0,293.0,503.0,0.0136037109375,0.0,1.0,0.04074174910783768,0.022292485460639,0.037681158632040024,0.07342994958162308,0.10724637657403946,0.24299517273902893
Train,HIGH,Train_103_HIGH.bin,0.0,13715.0,139.11517333984375,236.83859252929688,90.0,211.0,373.0,1191.0,1710.0,2993.0,0.013603564453125,0.0,1.0,0.010143294930458069,0.017268573865294456,0.00656215799972415,0.027196500450372696,0.0868392288684845,0.21822822093963623
Train,LOW,Train_104_LOW.bin,0.0,5053.0,89.52013397216797,47.70427322387695,84.0,142.0,163.0,224.0,265.0,453.0,0.013603564453125,0.0,1.0,0.017716221511363983,0.009440776892006397,0.016623787581920624,0.032258063554763794,0.04433010146021843,0.08964971452951431
Train,HIGH,Train_104_HIGH.bin,0.0,31831.0,150.81228637695312,269.5215759277344,96.0,239.0,441.0,1193.0,1665.0,3385.0,0.013603515625,0.0,1.0,0.0047379061579704285,0.008467257022857666,0.0030159279704093933,0.013854418881237507,0.03747918829321861,0.1063428744673729
Train,LOW,Train_105_LOW.bin,0.0,4729.0,85.51009368896484,44.323768615722656,80.0,135.0,155.0,216.0,266.0,440.0,0.013603564453125,0.0,1.0,0.018082039430737495,0.009372754022479057,0.016916895285248756,0.03277648612856865,0.0456756167113781,0.09304292500019073
Train,HIGH,Train_105_HIGH.bin,0.0,36131.0,137.95896911621094,218.28677368164062,91.0,218.0,389.0,1106.0,1491.0,2542.0,0.01360361328125,0.0,1.0,0.0038183059077709913,0.0060415370389819145,0.002518612891435623,0.010766377672553062,0.030610833317041397,0.07035509496927261
Train,LOW,Train_106_LOW.bin,0.0,1294.0,81.91770935058594,39.12482452392578,77.0,129.0,147.0,193.0,222.0,338.0,0.013603564453125,0.0,1.0,0.06330578774213791,0.030235597863793373,0.0595054104924202,0.11360123753547668,0.14914992451667786,0.2612055540084839
Train,HIGH,Train_106_HIGH.bin,0.0,13160.0,143.32000732421875,234.2136688232422,93.0,230.0,407.0,1169.0,1616.0,2912.0,0.013603515625,0.0,1.0,0.01089057419449091,0.017797399312257767,0.007066869176924229,0.030927050858736038,0.08882978558540344,0.22127659618854523
Train,LOW,Train_107_LOW.bin,0.0,3744.0,85.30093383789062,56.21926498413086,78.0,134.0,156.0,248.0,357.0,721.0,0.01360361328125,0.0,1.0,0.02278340980410576,0.015015823766589165,0.02083333395421505,0.0416666679084301,0.06623931974172592,0.19257478415966034
Train,HIGH,Train_107_HIGH.bin,0.0,17590.0,175.12254333496094,411.37481689453125,95.0,262.0,491.0,1919.0,2928.0,5594.0,0.01360361328125,0.0,1.0,0.009955796413123608,0.023386867716908455,0.005400795955210924,0.027913587167859077,0.10909608006477356,0.31802159547805786
Train,LOW,Train_108_LOW.bin,0.0,1242.0,82.42424774169922,43.182830810546875,76.0,132.0,154.0,222.0,264.0,396.0,0.013603662109375,0.0,1.0,0.06636418402194977,0.03476877883076668,0.061191625893116,0.12399356067180634,0.17874395847320557,0.3188405930995941
Train,HIGH,Train_108_HIGH.bin,0.0,21340.0,172.06314086914062,331.5692138671875,95.0,255.0,605.0,1741.0,2301.0,3747.0,0.013603564453125,0.0,1.0,0.008062941022217274,0.015537448227405548,0.004451734013855457,0.02835051529109478,0.08158387988805771,0.1755857616662979
Train,LOW,Train_109_LOW.bin,0.0,1399.0,84.85964965820312,42.64969253540039,80.0,134.0,154.0,213.0,256.0,401.0,0.013603515625,0.0,1.0,0.06065740808844566,0.030485859140753746,0.057183701545000076,0.11007862538099289,0.15225160121917725,0.28663331270217896
Train,HIGH,Train_109_HIGH.bin,0.0,10448.0,125.49365234375,165.5188751220703,90.0,202.0,328.0,840.0,1125.0,1920.0,0.013603662109375,0.0,1.0,0.012011251412332058,0.015842163935303688,0.008614088408648968,0.031393568962812424,0.08039816468954086,0.18376722931861877
Train,LOW,Train_110_LOW.bin,0.0,1988.0,83.3699722290039,44.29996871948242,77.0,132.0,153.0,225.0,280.0,441.0,0.01360361328125,0.0,1.0,0.041936662048101425,0.022283682599663734,0.03873239457607269,0.07696177065372467,0.11317907273769379,0.22183097898960114
Train,HIGH,Train_110_HIGH.bin,0.0,12557.0,133.66554260253906,197.33938598632812,90.0,214.0,374.0,1030.0,1373.0,2313.0,0.01360361328125,0.0,1.0,0.010644703172147274,0.015715477988123894,0.007167316973209381,0.0297841839492321,0.08202596008777618,0.18420004844665527
Train,LOW,Train_111_LOW.bin,0.0,3551.0,83.61595153808594,45.19935607910156,77.0,133.0,156.0,230.0,279.0,438.0,0.01360361328125,0.0,1.0,0.023547152057290077,0.012728627771139145,0.021684031933546066,0.04393128678202629,0.06477048993110657,0.12334553897380829
Train,HIGH,Train_111_HIGH.bin,0.0,33885.0,176.655517578125,343.5458984375,95.0,276.0,633.0,1767.0,2369.0,3943.0,0.013603515625,0.0,1.0,0.00521337753161788,0.01013857964426279,0.0028036003932356834,0.018680831417441368,0.05214696750044823,0.11636417359113693
Train,LOW,Train_112_LOW.bin,0.0,895.0,83.89976501464844,40.08481216430664,79.0,134.0,155.0,208.0,233.0,291.0,0.01360361328125,0.0,1.0,0.09374278783798218,0.04478751868009567,0.08826815336942673,0.1731843501329422,0.2324022352695465,0.3251396715641022
Train,HIGH,Train_112_HIGH.bin,0.0,6252.0,123.09337615966797,142.95770263671875,91.0,206.0,302.0,748.0,1006.0,1671.0,0.013603515625,0.0,1.0,0.019688626751303673,0.02286592498421669,0.014555342495441437,0.048304542899131775,0.11964171379804611,0.2672744691371918
Train,LOW,Train_113_LOW.bin,0.0,3055.0,86.69566345214844,44.834510803222656,81.0,136.0,156.0,218.0,270.0,450.0,0.013603515625,0.0,1.0,0.028378287330269814,0.014675782062113285,0.02651391178369522,0.05106382817029953,0.07135842740535736,0.14729951322078705
Train,HIGH,Train_113_HIGH.bin,0.0,17158.0,157.66482543945312,291.9986267089844,94.0,253.0,466.0,1455.0,2020.0,3626.0,0.013603564453125,0.0,1.0,0.009189007803797722,0.017018217593431473,0.005478493869304657,0.027159342542290688,0.08480009436607361,0.21132999658584595
Train,LOW,Train_114_LOW.bin,0.0,965.0,82.39759063720703,38.58753204345703,78.0,130.0,148.0,194.0,220.0,312.0,0.013603515625,0.0,1.0,0.0853860080242157,0.039987046271562576,0.08082901686429977,0.15336787700653076,0.201036274433136,0.3233160674571991
Train,HIGH,Train_114_HIGH.bin,0.0,11022.0,138.1587677001953,201.81094360351562,92.0,223.0,384.0,1075.0,1451.0,2367.0,0.013603515625,0.0,1.0,0.012534825131297112,0.018309829756617546,0.008346942253410816,0.034839410334825516,0.09753220528364182,0.21475231647491455
Train,LOW,Train_115_LOW.bin,0.0,2199.0,87.35665130615234,44.81589126586914,82.0,139.0,160.0,218.0,256.0,419.0,0.01360361328125,0.0,1.0,0.03972563147544861,0.020380105823278427,0.03728967532515526,0.07276034355163574,0.09913597255945206,0.19054114818572998
Train,HIGH,Train_115_HIGH.bin,0.0,11552.0,144.4407958984375,219.29197692871094,96.0,237.0,417.0,1065.0,1453.0,2693.0,0.013603564453125,0.0,1.0,0.012503532692790031,0.018983041867613792,0.008310249075293541,0.03609764575958252,0.09219183027744293,0.23311980068683624
Train,LOW,Train_116_LOW.bin,0.0,3721.0,87.6048812866211,46.999019622802734,81.0,140.0,164.0,242.0,296.0,446.0,0.01360361328125,0.0,1.0,0.0235433429479599,0.012630742974579334,0.021768342703580856,0.044074174016714096,0.06503628194332123,0.11986025422811508
Train,HIGH,Train_116_HIGH.bin,0.0,32147.0,182.0261688232422,354.34234619140625,99.0,271.0,654.0,1862.0,2446.0,3897.0,0.013603564453125,0.0,1.0,0.005662307608872652,0.011022568680346012,0.003079602960497141,0.020344045013189316,0.05792142450809479,0.12122437357902527
Train,LOW,Train_117_LOW.bin,0.0,1586.0,83.09467315673828,41.617271423339844,78.0,131.0,150.0,202.0,239.0,398.0,0.0136037109375,0.0,1.0,0.05239270627498627,0.026240408420562744,0.04918032884597778,0.09457755088806152,0.12736444175243378,0.2509457767009735
Train,HIGH,Train_117_HIGH.bin,0.0,13095.0,139.44482421875,239.26309204101562,93.0,205.0,354.0,1157.0,1655.0,3150.0,0.013603564453125,0.0,1.0,0.010648693889379501,0.018271328881382942,0.007101947441697121,0.02703321911394596,0.08835433423519135,0.24054983258247375
Train,LOW,Train_118_LOW.bin,0.0,5910.0,84.34938049316406,40.394378662109375,80.0,134.0,153.0,201.0,226.0,311.0,0.01360361328125,0.0,1.0,0.014272328466176987,0.00683492049574852,0.013536378741264343,0.02588832564651966,0.0340101532638073,0.05262267217040062
Train,HIGH,Train_118_HIGH.bin,0.0,30393.0,128.0298309326172,178.29908752441406,91.0,200.0,338.0,894.0,1182.0,1919.0,0.013603564453125,0.0,1.0,0.004212476313114166,0.005866449326276779,0.0029941105749458075,0.01112098153680563,0.029414668679237366,0.06313953548669815
Train,LOW,Train_119_LOW.bin,0.0,1911.0,85.21302795410156,42.49824523925781,80.0,134.0,154.0,211.0,255.0,396.0,0.013603564453125,0.0,1.0,0.04459080100059509,0.02223874069750309,0.04186289757490158,0.08058608323335648,0.11041339486837387,0.20722134411334991
Train,HIGH,Train_119_HIGH.bin,0.0,13350.0,137.34812927246094,210.6915740966797,90.0,221.0,392.0,1094.0,1477.0,2468.0,0.01360361328125,0.0,1.0,0.010288269259035587,0.01578214205801487,0.006741573102772236,0.029363295063376427,0.08194756507873535,0.1848689168691635
Train,LOW,Train_120_LOW.bin,0.0,2463.0,86.67082214355469,40.84626007080078,82.0,138.0,157.0,204.0,229.0,324.0,0.013603662109375,0.0,1.0,0.03518911451101303,0.01658395119011402,0.0332927331328392,0.06374340504407883,0.08282582461833954,0.13154689967632294
Train,HIGH,Train_120_HIGH.bin,0.0,32658.0,130.66639709472656,193.52926635742188,89.0,210.0,365.0,943.0,1322.0,2307.0,0.013603662109375,0.0,1.0,0.0040010493248701096,0.005925941746681929,0.002725212834775448,0.011176434345543385,0.02887500822544098,0.07064118981361389
Train,LOW,Train_121_LOW.bin,0.0,1806.0,85.95915985107422,51.681907653808594,78.0,136.0,161.0,252.0,330.0,593.0,0.013603662109375,0.0,1.0,0.04759649187326431,0.0286167711019516,0.04318936914205551,0.08914728462696075,0.13953489065170288,0.3283499479293823
Train,HIGH,Train_121_HIGH.bin,0.0,15623.0,163.50225830078125,346.26971435546875,92.0,246.0,485.0,1669.0,2423.0,4508.0,0.01360361328125,0.0,1.0,0.010465488769114017,0.022164087742567062,0.005888753570616245,0.031043972820043564,0.1068296730518341,0.28854894638061523
Train,LOW,Train_122_LOW.bin,0.0,1627.0,87.39652252197266,45.99061584472656,81.0,138.0,159.0,230.0,288.0,463.0,0.0136037109375,0.0,1.0,0.05371645465493202,0.028267154470086098,0.04978488013148308,0.09772587567567825,0.1413644701242447,0.2845728397369385
Train,HIGH,Train_122_HIGH.bin,0.0,9453.0,147.37918090820312,235.28514099121094,91.0,248.0,452.0,1232.0,1646.0,2752.0,0.013603564453125,0.0,1.0,0.0155907291918993,0.02488999255001545,0.009626573882997036,0.047815509140491486,0.13032899796962738,0.29112452268600464
Train,LOW,Train_123_LOW.bin,0.0,1512.0,83.9791259765625,43.17384338378906,78.0,133.0,153.0,215.0,265.0,421.0,0.01360361328125,0.0,1.0,0.055541735142469406,0.028554115444421768,0.0515873022377491,0.1011904776096344,0.14219576120376587,0.27843916416168213
Train,HIGH,Train_123_HIGH.bin,0.0,12696.0,121.60408782958984,152.30104064941406,88.0,196.0,320.0,816.0,1081.0,1756.0,0.013603564453125,0.0,1.0,0.009578141383826733,0.01199598703533411,0.006931317038834095,0.025204788893461227,0.0642722100019455,0.13831128180027008
Train,LOW,Train_124_LOW.bin,0.0,7551.0,92.08831024169922,44.90842056274414,87.0,146.0,168.0,224.0,256.0,367.0,0.0136037109375,0.0,1.0,0.01219551544636488,0.005947348196059465,0.011521652340888977,0.022248709574341774,0.029664944857358932,0.04860283434391022
Train,HIGH,Train_124_HIGH.bin,0.0,28398.0,133.3807373046875,184.40771484375,92.0,218.0,374.0,940.0,1205.0,1994.0,0.013603515625,0.0,1.0,0.004696838557720184,0.006493686698377132,0.00323966471478343,0.013169941492378712,0.0331009216606617,0.07021620869636536
Train,LOW,Train_125_LOW.bin,0.0,2323.0,86.32106018066406,46.80228042602539,80.0,137.0,159.0,226.0,276.0,485.0,0.01360361328125,0.0,1.0,0.03715922683477402,0.02014734409749508,0.034438226372003555,0.06844597309827805,0.09728799015283585,0.20878174901008606
Train,HIGH,Train_125_HIGH.bin,0.0,35500.0,150.29364013671875,242.1421356201172,97.0,249.0,443.0,1144.0,1570.0,2980.0,0.01360361328125,0.0,1.0,0.00423362385481596,0.00682090362533927,0.002732394263148308,0.012478873133659363,0.032225351780653,0.08394366502761841
Train,LOW,Train_126_LOW.bin,0.0,1531.0,85.6146469116211,45.46711349487305,80.0,135.0,156.0,228.0,287.0,461.0,0.01360380859375,0.0,1.0,0.05592072755098343,0.029697665944695473,0.05225342884659767,0.10189418494701385,0.14892227947711945,0.3011103868484497
Train,HIGH,Train_126_HIGH.bin,0.0,13108.0,150.95651245117188,244.65077209472656,91.0,268.0,475.0,1243.0,1679.0,2857.0,0.01360361328125,0.0,1.0,0.011516357772052288,0.01866423897445202,0.00694232527166605,0.036237411201000214,0.09482758492231369,0.2179584950208664
Train,LOW,Train_127_LOW.bin,0.0,4294.0,89.870849609375,47.616886138916016,84.0,142.0,164.0,226.0,270.0,482.0,0.01360361328125,0.0,1.0,0.020929398015141487,0.011089170351624489,0.01956217922270298,0.03819282725453377,0.05263157933950424,0.11224965006113052
Train,HIGH,Train_127_HIGH.bin,0.0,37389.0,158.41650390625,291.29437255859375,96.0,260.0,484.0,1307.0,1837.0,3728.0,0.013603564453125,0.0,1.0,0.004236982669681311,0.0077909077517688274,0.00256759999319911,0.012944984249770641,0.034956805408000946,0.09970846772193909
Train,LOW,Train_128_LOW.bin,0.0,3984.0,82.97821044921875,41.68185806274414,78.0,132.0,152.0,208.0,244.0,371.0,0.013603564453125,0.0,1.0,0.02082786336541176,0.01046231109648943,0.01957831345498562,0.03815260902047157,0.05220883712172508,0.09312248975038528
Train,HIGH,Train_128_HIGH.bin,0.0,43585.0,148.15853881835938,271.6152648925781,91.0,206.0,450.0,1392.0,1858.0,3157.0,0.013603515625,0.0,1.0,0.0033992992248386145,0.006231851875782013,0.002087874338030815,0.01032465323805809,0.03193759173154831,0.07243317365646362
Train,LOW,Train_129_LOW.bin,0.0,2231.0,88.0300064086914,40.596946716308594,84.0,139.0,158.0,203.0,226.0,310.0,0.013603564453125,0.0,1.0,0.03945763781666756,0.018196729943156242,0.03765127807855606,0.07082025706768036,0.0909905880689621,0.1389511376619339
Train,HIGH,Train_129_HIGH.bin,0.0,15032.0,130.8004913330078,184.097900390625,92.0,202.0,350.0,941.0,1267.0,2211.0,0.01360361328125,0.0,1.0,0.008701466023921967,0.012247069738805294,0.006120276637375355,0.023283662274479866,0.0625997856259346,0.1470862179994583
